Valor da Transação,Classe(transações anteriores),Classe (rótulo),Recorrência de envios do mesmo valor,Idade do titular do cartão,Classe(cartão temporário),Limite de crédito,Classe(nome lista devedores),Número de cartões complementares,Numero transações para outro pais,Número de transações suspeitas anteriormente,Valor médio das transações do usuário,Classe(emprego fixo),Dispositivo de acesso novo?,Hora da Transação,Dias desde criação da conta,Dias desde ativação cartão,Segundos desde última transação,Latitude,Longitude,pagamento_atrasado,pagamento_bom,pagamento_inadimplente
380.6,0,0,0,73,1,1000,0,1,4,3,384.53,1,0,5,610,605,2128369.0,53.896133,39.815452,False,False,True
159.26,0,0,0,70,1,5000,0,1,6,5,360.38,0,0,3,1524,1470,642223.0,86.367746,-36.992172,False,True,False
155.27,0,0,0,30,0,1000,1,0,6,1,198.73,1,0,8,2835,2762,2033675.0,7.771169,130.911241,False,False,True
54.32,1,0,1,18,0,5000,1,2,7,4,124.0,1,1,19,324,323,870874.0,70.730422,10.68008,False,False,True
354.66,1,1,1,66,1,10000,0,4,2,0,180.7,0,0,6,2776,2726,989135.0,-33.901489,107.348652,False,True,False
100.68,1,0,1,28,0,2000,0,0,5,4,260.73,0,1,20,2797,2747,2332933.0,21.699489,-176.439643,False,False,True
103.02,0,0,1,27,0,20000,0,4,3,5,443.36,0,1,21,2809,2741,1134924.0,-62.992915,60.809816,False,True,False
92.87,1,0,0,28,0,1000,1,1,1,4,319.15,0,0,22,2755,2751,1467176.0,22.804131,-148.49412,True,False,False
331.6,1,0,1,62,1,10000,0,1,1,1,100.17,1,0,19,3163,3128,1406551.0,-3.936782,-140.019698,False,False,True
542.23,1,0,0,24,0,20000,1,4,10,5,229.47,0,1,0,2144,2067,760456.0,35.905035,165.849604,False,True,False
116.25,1,0,1,21,1,10000,0,2,10,1,240.26,0,0,6,1141,1068,563199.0,15.358419,68.607878,False,False,True
123.26,1,0,1,26,0,20000,0,2,9,0,311.04,0,0,11,1606,1563,740408.0,67.62532,-3.350879,True,False,False
104.59,1,0,1,66,0,5000,0,4,0,4,215.24,0,1,17,728,706,2316957.0,53.157547,75.00682,False,False,True
391.49,0,0,1,32,0,5000,0,4,7,1,381.86,1,0,17,2132,2093,650029.0,-69.504316,163.92313,False,True,False
151.98,1,0,0,46,1,5000,1,4,5,3,382.3,1,1,8,1496,1473,783748.0,69.965442,68.743483,False,True,False
306.18,0,0,1,73,0,1000,1,1,10,1,304.15,0,1,11,673,663,759464.0,61.572705,87.35069,True,False,False
344.43,1,0,1,41,1,1000,0,1,1,0,454.48,1,0,15,408,371,679582.0,40.315564,-42.150964,False,True,False
217.05,0,0,0,20,0,5000,0,5,9,1,360.41,1,1,3,2281,2266,278873.0,-87.020062,-105.667899,False,False,True
384.21,0,0,0,47,0,10000,0,0,9,3,324.55,1,1,20,400,371,753228.0,54.21072,-90.751437,False,True,False
824.22,0,0,1,36,0,20000,1,5,8,0,274.48,0,1,18,3094,3043,58925.0,77.363905,-153.775417,False,False,True
200.97,1,0,1,38,1,10000,0,4,8,2,382.34,1,0,14,2555,2496,1031210.0,56.410716,85.802612,False,True,False
45.56,1,0,0,46,0,10000,1,2,10,5,394.56,0,1,13,3518,3450,2442838.0,-56.11941,8.44938,True,False,False
59.89,0,0,0,51,1,1000,0,2,10,4,102.32,1,0,18,2778,2707,266609.0,-44.50503,160.362945,True,False,False
51.68,0,0,1,30,0,20000,1,2,5,1,250.48,1,1,8,2624,2556,2524210.0,4.59261,38.274938,False,True,False
325.32,0,0,1,35,1,5000,1,3,5,1,312.35,0,1,14,2889,2826,1887211.0,-38.264731,116.617157,False,False,True
373.32,1,0,1,85,0,1000,0,5,6,1,278.33,1,1,10,559,544,1071432.0,6.643428,-47.312732,False,True,False
246.48,0,0,1,29,1,1000,1,2,1,5,345.08,0,0,8,855,777,2069872.0,-14.146887,96.568472,False,False,True
500.52,0,0,1,54,0,2000,0,3,6,0,320.97,0,1,22,1427,1339,480660.0,23.817381,145.381649,False,False,True
252.99,1,0,0,58,0,5000,1,3,9,1,232.9,1,1,13,3580,3565,1243353.0,27.580233,101.436683,False,True,False
297.06,1,0,1,42,1,20000,0,1,3,2,190.42,1,0,23,130,96,475841.0,74.226136,67.513992,False,False,True
89.78,1,0,1,52,0,2000,0,1,6,4,347.8,1,0,11,2960,2925,1493039.0,-55.660866,-155.094928,False,True,False
769.87,0,0,1,78,1,2000,0,2,9,3,156.04,1,1,2,2145,2116,594403.0,-14.681924,-1.338751,False,True,False
329.37,1,0,1,71,1,5000,1,5,9,1,163.53,1,0,4,2996,2969,77573.0,62.238457,85.434168,False,False,True
675.31,1,0,1,65,1,5000,0,3,8,4,294.75,1,1,1,2478,2428,627020.0,79.985576,-4.700688,False,False,True
28.73,0,0,0,21,0,1000,1,1,10,1,255.91,0,0,23,1655,1641,71660.0,-50.980993,5.472887,False,False,True
8.61,1,0,1,75,0,2000,1,5,6,5,188.35,0,1,18,1479,1464,2286202.0,-83.55721,-169.496905,False,True,False
57.06,0,0,1,52,0,10000,1,4,5,5,398.79,1,1,20,3521,3517,194679.0,-77.42404,-141.108131,False,True,False
140.19,1,0,0,48,0,20000,1,4,4,0,345.92,0,0,22,1018,960,765649.0,25.933303,146.997729,True,False,False
71.99,0,0,0,72,1,1000,0,1,2,5,335.89,1,0,1,1694,1652,2406402.0,86.962396,-67.407844,False,True,False
163.35,0,0,0,49,0,5000,0,0,7,0,196.02,0,0,18,3524,3505,1474818.0,89.952282,-141.978287,False,False,True
430.24,1,0,0,60,1,2000,0,1,9,2,359.91,1,1,7,2590,2586,1694397.0,-42.255546,179.400649,True,False,False
106.6,1,0,1,59,0,20000,1,2,3,3,317.57,0,0,17,3270,3219,921119.0,40.701888,-108.908216,False,True,False
379.44,1,0,0,66,1,2000,0,2,2,2,256.12,0,0,9,1145,1062,506976.0,-82.469723,82.268296,False,True,False
189.24,0,0,1,19,0,1000,0,1,5,1,186.09,1,0,10,3322,3247,2108412.0,24.015323,110.68288,False,True,False
58.9,0,1,1,67,1,10000,1,5,7,0,288.63,0,0,14,1226,1196,1093509.0,6.368766,84.162273,True,False,False
341.89,1,0,1,28,1,2000,1,1,5,5,459.91,1,0,0,3165,3124,693545.0,25.243691,-9.059965,True,False,False
43.92,1,0,1,69,1,1000,0,4,4,4,440.56,0,1,3,2934,2872,646482.0,-62.577121,12.753201,False,True,False
11.08,0,1,1,30,1,1000,1,4,0,0,320.07,1,1,8,2302,2264,1405739.0,-70.583515,-98.482844,True,False,False
182.04,1,0,1,52,1,10000,1,3,5,3,214.18,0,1,11,2336,2290,1031450.0,-88.598406,-89.992784,False,True,False
470.45,1,1,0,40,0,5000,0,5,5,0,245.37,1,1,21,3121,3110,692046.0,-86.890268,174.100734,True,False,False
160.15,0,1,1,35,0,1000,1,1,2,1,292.31,0,0,22,3083,3051,1246197.0,-59.280651,-144.632558,False,True,False
336.28,1,0,1,83,1,2000,1,0,3,3,431.35,0,1,21,1502,1417,165573.0,31.178751,17.118359,False,True,False
245.43,0,0,1,26,1,10000,1,4,8,4,271.88,0,0,20,2641,2578,1524608.0,-49.338827,-2.511706,True,False,False
509.62,1,0,1,61,0,5000,1,0,3,3,312.34,1,1,21,1041,1004,1006247.0,-32.23124,-65.237171,False,True,False
81.18,1,0,1,22,1,5000,0,2,2,2,550.32,0,1,13,39,1,2381431.0,-67.112076,-76.712137,False,False,True
101.63,1,0,1,24,0,5000,1,0,8,0,251.6,0,1,18,2065,1998,2402547.0,14.218528,-90.639506,True,False,False
106.06,0,0,1,41,1,5000,0,3,4,3,347.28,0,1,16,1452,1447,2551204.0,3.704755,-60.365138,True,False,False
47.65,1,0,0,63,0,20000,0,2,0,1,27.75,1,1,15,994,955,1521639.0,80.492014,-37.30168,True,False,False
46.88,1,0,0,61,0,2000,0,3,3,3,214.45,0,0,7,539,466,1254714.0,24.203842,63.558958,False,False,True
130.38,1,0,1,56,0,5000,1,0,5,1,272.64,0,1,8,148,98,86383.0,-62.173045,-143.057482,True,False,False
140.19,1,0,0,71,1,1000,1,5,7,3,401.8,0,1,12,838,797,1094486.0,-16.054247,-22.672053,False,True,False
753.44,0,0,0,42,0,20000,0,0,2,5,170.4,0,0,15,1735,1646,2329157.0,-29.442799,-73.521167,False,True,False
64.09,0,0,1,78,0,20000,0,0,7,4,322.62,0,1,4,196,139,2396482.0,-68.842391,167.120027,False,False,True
182.1,1,0,1,73,1,2000,0,0,5,0,411.79,0,0,13,74,19,944374.0,9.356683,152.533309,False,False,True
179.2,1,0,0,31,1,1000,1,2,9,1,303.42,1,1,7,3259,3234,2167043.0,29.489954,-3.463131,True,False,False
76.49,1,0,0,58,0,10000,0,2,0,0,214.54,0,1,2,3616,3550,1546517.0,-3.878319,-91.720335,True,False,False
628.3,0,0,0,41,0,1000,0,0,9,1,190.29,1,0,22,102,88,253928.0,12.790368,-124.995186,True,False,False
483.32,1,0,1,63,0,5000,0,5,1,5,237.73,1,1,4,1354,1285,384556.0,-1.583809,2.698274,True,False,False
189.37,1,0,1,47,1,10000,1,5,4,5,328.31,0,0,0,597,597,364157.0,-61.340718,104.881318,False,False,True
220.25,1,0,1,31,0,5000,1,2,9,2,289.79,1,1,17,761,694,585762.0,0.229022,-160.791026,True,False,False
221.08,0,0,1,80,0,1000,1,1,2,2,196.89,1,0,19,909,853,1614395.0,-62.98495,-58.040761,True,False,False
263.8,0,0,1,27,0,1000,0,0,4,1,248.69,0,1,11,1084,1063,555936.0,70.972188,-1.202774,False,True,False
374.19,1,0,0,65,1,10000,1,2,1,0,233.89,1,1,6,1623,1585,2102483.0,-6.806327,105.092691,False,True,False
953.53,0,0,1,50,0,1000,1,0,4,3,279.94,0,1,16,3039,2955,849724.0,-58.563309,-5.736706,False,False,True
292.86,1,0,1,82,0,2000,1,1,8,5,158.06,1,1,10,2612,2524,2493253.0,-3.621642,-22.799605,False,True,False
422.12,1,0,0,77,0,2000,0,0,8,3,322.4,0,0,1,3263,3186,2155735.0,-74.410816,-53.854965,False,True,False
241.54,1,0,0,81,0,5000,1,5,3,2,172.29,1,0,21,2456,2371,1635273.0,36.785372,122.817396,True,False,False
921.5,1,0,1,73,1,20000,0,1,1,0,191.68,1,0,8,1098,1086,533133.0,55.069917,-73.96302,False,True,False
323.58,0,0,1,63,0,2000,0,3,8,3,216.38,0,0,20,2590,2519,2131613.0,39.470367,172.319078,True,False,False
204.25,0,0,0,49,1,2000,0,2,9,5,273.42,1,0,2,1551,1518,1885709.0,-48.204538,-94.618759,True,False,False
654.88,0,0,0,29,0,2000,1,3,7,1,266.54,0,0,9,2265,2259,1226982.0,-52.374001,-10.927659,False,True,False
11.93,1,0,1,53,1,5000,1,5,7,1,356.56,0,0,16,1827,1812,21230.0,-40.068226,161.512046,False,False,True
598.24,1,0,1,65,1,20000,0,2,1,3,429.15,1,0,17,1104,1032,1408291.0,-16.83434,71.239997,True,False,False
462.97,1,0,1,37,0,2000,1,0,7,0,330.7,1,0,12,2314,2300,671688.0,52.323263,-127.782436,True,False,False
241.39,1,1,1,43,0,20000,1,5,1,3,299.94,1,0,16,3286,3246,413071.0,56.814251,-134.815315,True,False,False
147.09,0,0,1,46,0,20000,1,1,7,4,419.66,0,0,11,72,70,2572405.0,50.729825,-83.489778,True,False,False
17.28,1,0,1,28,0,1000,0,4,0,5,268.9,1,0,12,2450,2387,2178193.0,64.893889,41.605288,False,False,True
166.74,0,1,1,80,0,10000,1,3,0,5,340.25,1,1,6,2872,2812,1805279.0,-29.971193,146.983089,False,False,True
167.88,0,0,1,40,0,2000,1,1,8,2,389.65,1,0,20,1381,1298,253148.0,56.172827,16.858348,True,False,False
299.89,0,0,1,20,1,20000,1,0,8,4,25.96,0,1,18,1211,1198,337553.0,66.579577,-58.61981,False,False,True
180.5,1,0,0,52,0,20000,1,0,4,4,93.86,1,1,5,2037,1948,1899228.0,32.113458,96.744835,True,False,False
321.84,1,0,1,21,0,2000,0,1,2,5,343.04,0,1,2,1589,1553,2571241.0,-7.55562,-143.9533,True,False,False
244.97,0,0,1,77,0,1000,0,3,4,2,246.72,0,1,15,419,349,706145.0,15.805984,-56.128141,False,True,False
99.65,0,0,1,42,0,2000,0,2,6,0,218.07,0,1,12,743,684,2406669.0,69.215012,159.095051,True,False,False
5.56,1,0,0,38,0,5000,1,1,6,1,210.62,0,1,8,3050,2994,2371481.0,67.392683,135.612421,False,True,False
225.18,1,0,0,23,1,10000,1,2,9,5,189.6,1,1,0,560,525,2421662.0,-54.129609,77.661496,False,True,False
647.47,1,0,0,78,1,5000,0,4,8,1,416.15,1,0,0,1901,1811,2351847.0,-51.499568,-174.043975,False,True,False
287.01,1,0,0,53,1,10000,0,4,2,3,281.51,0,0,14,3533,3495,2450895.0,11.460306,5.873086,False,False,True
163.81,1,0,0,22,1,10000,0,0,8,4,252.14,0,1,7,899,878,895780.0,-12.774072,161.051333,False,False,True
18.81,0,0,1,78,0,1000,1,5,4,5,351.57,1,0,20,2029,2008,1189688.0,11.250405,131.444984,False,True,False
166.59,0,0,0,30,0,2000,1,3,4,0,166.76,0,1,4,547,464,1428896.0,-74.291629,152.448008,False,True,False
209.91,0,1,0,83,0,20000,0,1,3,0,363.14,0,0,13,2443,2408,1265707.0,-63.538462,-171.375768,True,False,False
506.23,1,0,1,21,0,10000,1,5,8,5,352.8,1,0,14,3088,3012,2325208.0,68.630318,155.676316,True,False,False
60.91,1,0,1,74,1,20000,0,1,2,4,223.16,1,1,2,2103,2079,692407.0,17.084419,-2.438082,True,False,False
29.37,0,1,1,55,0,10000,1,4,4,0,368.59,1,0,13,1921,1852,355959.0,-88.50252,-33.277233,True,False,False
869.45,1,0,0,30,0,5000,0,4,1,5,273.78,0,1,15,317,304,1913868.0,-41.419885,-170.821223,True,False,False
187.16,1,0,0,70,0,1000,1,4,7,1,304.03,0,0,15,2423,2389,656297.0,-57.852049,-143.558481,False,False,True
23.37,0,0,0,34,1,5000,0,1,5,5,389.49,0,1,7,1307,1233,1442996.0,-21.657647,-155.004251,True,False,False
145.11,0,1,1,33,1,2000,1,3,7,5,376.37,0,1,22,1198,1181,2201196.0,64.5332,72.709454,False,True,False
136.93,1,0,1,36,0,2000,1,2,5,3,340.07,0,1,15,1294,1258,1830148.0,-83.325392,149.200347,False,True,False
1098.59,0,0,1,36,0,1000,1,0,10,4,285.18,0,1,20,3523,3464,1831892.0,-54.006833,71.39799,False,True,False
3.04,0,0,1,25,0,20000,0,4,2,3,350.53,0,0,20,3412,3375,1111485.0,57.839418,35.112007,False,True,False
1181.82,1,1,0,34,0,5000,1,0,4,0,263.3,1,1,3,2763,2710,2101302.0,-36.424411,-159.567325,False,True,False
250.09,0,0,1,64,1,5000,1,3,9,3,260.96,0,0,18,1119,1092,377485.0,58.038092,-85.102066,False,True,False
403.45,0,0,1,81,1,20000,1,4,9,3,311.84,1,1,15,879,845,1931822.0,41.778436,-163.922068,True,False,False
563.29,1,0,1,68,1,5000,0,1,8,0,339.16,1,0,2,1758,1720,50749.0,-14.656005,-43.672889,True,False,False
160.47,0,1,1,50,1,2000,0,5,4,5,404.22,0,1,4,691,655,503295.0,-60.114343,100.351721,False,False,True
919.15,0,0,1,23,0,5000,0,4,3,3,323.33,0,1,16,1193,1122,1228207.0,-18.160477,-175.248705,True,False,False
238.85,0,0,0,79,1,5000,0,4,9,0,241.33,1,0,16,2758,2700,1924462.0,14.626135,-63.834151,False,True,False
109.12,0,0,1,63,0,20000,1,0,3,2,224.88,1,0,16,2253,2169,470853.0,47.809303,-147.154277,True,False,False
163.7,0,0,1,40,0,1000,1,4,0,1,310.31,0,1,14,183,142,405958.0,73.935852,171.761502,False,True,False
231.23,1,0,0,52,0,20000,1,0,6,2,272.87,0,0,9,2383,2328,1589970.0,-29.357792,26.407961,True,False,False
301.9,1,0,0,44,0,20000,0,5,2,5,490.75,0,0,17,2675,2644,2253578.0,-68.74531,-148.946229,True,False,False
920.96,0,0,1,37,0,10000,1,0,8,0,202.26,0,1,12,1125,1086,1234182.0,-18.555865,135.509186,False,True,False
166.54,0,0,0,81,0,10000,0,1,5,1,323.87,1,0,0,1583,1568,1468406.0,9.546689,162.122806,False,False,True
1194.22,1,0,1,46,0,2000,0,1,3,0,172.62,0,0,20,2598,2583,1301530.0,65.669194,-49.491659,False,False,True
787.82,1,0,0,32,0,10000,0,0,3,4,309.9,1,1,9,1584,1542,60679.0,-44.073508,59.892444,True,False,False
96.3,1,0,0,34,0,5000,1,4,4,2,247.76,1,0,12,1223,1152,922179.0,-89.601859,122.24906,True,False,False
515.87,1,0,0,43,0,5000,0,1,3,3,234.63,1,1,10,1994,1906,264284.0,-13.38119,-157.803489,False,False,True
64.82,0,1,1,62,1,5000,0,2,4,4,391.54,0,1,1,2789,2748,2123430.0,-26.974269,0.5087,False,False,True
134.66,1,0,0,36,0,5000,1,4,5,0,413.29,0,0,5,3546,3546,175791.0,10.544331,169.403847,True,False,False
738.46,1,0,1,49,1,10000,1,3,1,1,506.04,1,1,21,1054,1030,748769.0,-3.377317,-134.169383,False,False,True
155.12,1,0,1,80,0,1000,0,1,4,1,318.23,1,0,12,1909,1899,2549701.0,-45.532526,16.135562,False,False,True
902.04,0,0,1,39,0,20000,0,2,5,5,168.58,1,1,6,1093,1040,57625.0,71.200378,-98.15765,False,False,True
509.43,1,0,1,76,1,1000,1,2,1,1,222.52,1,0,1,1933,1864,2095321.0,-80.323185,19.894563,False,True,False
198.49,1,0,1,34,0,5000,0,3,8,2,246.74,0,0,23,665,596,2476911.0,21.221793,31.999933,False,True,False
77.32,1,0,0,68,0,10000,0,4,2,1,320.0,0,0,10,3296,3206,2514765.0,29.954148,113.893719,False,False,True
356.2,1,0,1,63,1,5000,1,5,0,1,293.3,0,1,11,2890,2803,2275360.0,15.348933,-10.707397,False,False,True
64.17,0,0,1,57,0,2000,1,2,4,4,254.93,1,0,15,1506,1465,2078145.0,0.790169,117.168922,False,True,False
68.76,0,0,0,51,0,2000,1,2,10,3,99.83,0,0,12,2505,2466,2426182.0,11.873401,81.713887,True,False,False
67.27,1,0,0,32,1,10000,0,4,3,0,388.78,1,1,1,1190,1168,462488.0,-68.514596,0.890397,False,False,True
146.92,0,1,1,51,0,10000,0,5,0,2,439.85,1,0,5,3535,3471,2566160.0,26.856963,-52.962675,True,False,False
1047.33,1,0,0,38,0,10000,1,5,7,2,314.11,0,1,20,3581,3542,1642222.0,85.744845,153.456901,True,False,False
28.71,1,0,0,56,1,1000,0,1,1,5,147.5,0,0,3,3239,3181,1521582.0,-67.655346,1.334542,False,False,True
261.53,0,0,0,46,1,20000,0,1,10,5,349.98,1,1,8,484,406,347972.0,-22.178331,3.439266,True,False,False
956.8,0,0,1,22,1,5000,1,1,5,4,100.89,1,0,10,1563,1534,1501899.0,24.118212,72.773717,False,True,False
319.12,1,0,1,22,0,5000,1,2,5,2,308.74,0,0,18,2534,2463,661637.0,62.827642,36.097542,True,False,False
33.26,1,0,0,32,0,20000,1,3,3,5,226.92,0,0,15,2086,2056,1912389.0,-32.147687,82.332911,True,False,False
56.45,0,0,0,24,0,1000,1,0,5,2,205.51,1,0,10,912,835,792397.0,61.89023,-25.755744,True,False,False
331.02,0,0,1,70,0,1000,1,5,10,3,364.58,1,1,18,3431,3377,860418.0,17.174367,-45.291045,True,False,False
285.15,0,0,0,70,1,2000,1,5,0,1,222.57,1,1,13,999,909,488906.0,-39.120354,-3.102908,True,False,False
35.73,1,0,0,26,1,5000,1,1,8,4,277.63,1,0,21,111,88,1636896.0,-29.957049,0.951659,False,False,True
866.51,0,0,0,49,1,1000,0,2,8,1,396.06,1,0,18,1739,1668,117660.0,-9.698779,-13.629323,False,False,True
91.47,1,0,1,51,1,1000,0,4,0,3,379.15,1,1,23,2442,2381,211213.0,-22.856697,-8.356124,True,False,False
0.56,1,0,0,54,1,1000,0,2,10,2,282.82,1,0,7,741,699,126255.0,28.801674,-154.155394,False,True,False
739.1,0,0,0,32,1,20000,0,0,0,4,285.34,0,1,7,2813,2784,2493568.0,80.571314,21.650648,False,False,True
231.43,1,0,0,63,0,2000,0,2,0,4,207.82,1,1,5,1806,1765,122278.0,-55.69715,-153.156734,False,False,True
115.17,0,0,1,67,1,10000,0,5,0,3,310.0,1,1,11,3548,3477,222294.0,51.250308,145.498399,False,True,False
151.09,1,0,0,63,0,1000,0,1,4,0,481.16,0,1,13,1749,1679,1232781.0,39.042472,-158.431173,False,False,True
227.86,0,0,0,59,0,1000,1,1,4,3,357.91,1,0,15,1149,1131,1502844.0,-82.673489,43.307746,False,True,False
146.98,0,0,0,51,0,5000,0,1,8,4,371.73,1,0,5,358,305,1551547.0,-62.084165,54.383654,False,True,False
425.0,0,0,0,70,1,10000,0,5,9,2,214.06,1,1,18,1962,1910,2142146.0,-30.970274,48.97523,True,False,False
105.85,0,0,0,65,1,20000,1,2,1,1,293.67,0,1,7,3520,3448,2492999.0,-10.96626,165.893943,False,False,True
210.46,1,0,0,18,1,20000,1,2,8,2,292.14,0,0,21,2685,2627,707312.0,66.700359,114.737796,True,False,False
80.62,0,1,1,67,1,1000,0,4,0,0,257.84,0,1,12,1972,1918,1864688.0,-79.496744,113.95803,False,True,False
22.64,0,0,0,46,1,20000,0,0,0,2,404.51,0,1,18,159,145,2133406.0,60.313829,179.898658,True,False,False
245.4,1,0,0,35,1,10000,1,1,1,4,300.29,1,0,18,1075,1064,318181.0,-40.111721,103.460409,False,False,True
127.03,0,0,1,63,0,1000,1,2,1,2,317.79,0,0,22,3005,2960,45922.0,-88.636957,-81.88798,True,False,False
1.44,1,0,1,56,0,5000,0,3,2,1,427.24,1,1,6,2250,2194,1367062.0,-88.761654,179.937517,False,True,False
210.7,0,1,0,53,0,5000,1,4,1,5,321.74,1,0,2,2835,2764,842298.0,52.027044,167.261126,False,True,False
296.73,0,0,0,48,1,10000,1,1,1,0,301.34,1,1,2,2944,2933,810332.0,-6.580852,130.204741,False,True,False
337.31,0,0,0,60,1,1000,1,5,10,2,298.67,1,0,1,2407,2399,164944.0,87.075946,-65.374902,False,False,True
63.13,1,1,0,47,1,20000,0,0,8,1,295.98,0,1,2,1797,1730,1842273.0,-0.921506,152.194338,False,True,False
112.83,1,0,1,58,1,1000,1,1,3,5,249.8,1,1,12,161,114,1704098.0,63.946539,94.794788,True,False,False
549.08,1,0,1,68,1,1000,1,0,8,5,331.55,0,0,0,3470,3448,2078185.0,-3.867884,-90.152888,True,False,False
459.63,0,0,0,32,1,10000,0,4,10,3,295.21,0,0,21,1896,1847,2003128.0,-52.327358,-169.75623,False,False,True
173.28,0,0,1,39,1,20000,1,5,4,2,461.65,0,1,17,3590,3503,1691220.0,-42.279956,8.477196,True,False,False
34.77,0,0,0,27,0,2000,0,5,4,2,234.07,0,1,7,2522,2518,2006418.0,78.735603,169.79569,False,True,False
14.33,1,0,1,50,1,1000,1,2,2,2,348.67,1,0,8,2860,2807,1221341.0,89.21015,-72.126081,False,True,False
81.12,1,0,1,30,1,1000,0,0,3,3,319.73,0,1,13,1769,1741,1079013.0,-17.149475,-102.337719,False,False,True
1107.89,0,1,1,68,0,5000,0,5,5,3,265.97,0,0,4,573,505,552677.0,-42.162982,-134.992549,False,False,True
48.15,0,0,1,36,1,2000,0,3,3,0,277.43,1,0,5,3635,3593,1937487.0,22.918538,-161.232931,False,False,True
388.12,1,0,1,46,1,20000,1,4,6,0,201.11,1,0,7,1765,1676,150164.0,-62.725968,120.453446,False,True,False
260.79,1,0,0,55,1,5000,0,3,9,1,250.91,0,0,16,1351,1288,1850285.0,5.259491,103.905635,False,True,False
391.51,0,0,1,29,1,1000,1,3,10,4,173.34,0,0,13,1341,1334,1990479.0,39.509744,163.806029,True,False,False
71.28,1,0,1,58,1,10000,0,1,2,5,201.03,0,1,9,3191,3163,2453761.0,68.764735,179.33919,True,False,False
29.89,0,0,0,22,1,2000,1,1,10,3,218.07,0,0,10,398,351,1397145.0,-52.417533,19.577282,False,False,True
331.0,0,0,0,61,0,20000,1,5,2,2,415.85,1,1,5,2497,2449,1797375.0,81.479921,51.660262,False,True,False
261.1,1,1,0,62,0,10000,0,4,3,5,250.3,1,0,3,173,95,1359916.0,-73.376823,122.159013,False,True,False
56.79,0,0,1,63,0,1000,0,4,8,2,204.68,0,1,17,3198,3137,1945689.0,89.541828,176.719826,False,True,False
373.63,0,0,0,61,0,5000,0,5,6,0,490.06,0,1,14,2676,2592,547072.0,45.410677,-106.991713,False,False,True
164.11,0,0,0,28,0,2000,1,1,0,5,339.33,0,0,8,685,683,985273.0,-78.592361,113.222195,True,False,False
442.93,1,0,1,77,0,10000,1,2,10,2,166.23,0,1,12,2444,2389,90747.0,57.016839,107.709091,False,False,True
244.61,1,1,1,18,0,10000,1,2,4,5,361.22,0,0,21,547,473,992520.0,-23.410784,-168.669127,False,True,False
633.74,1,0,1,37,0,5000,1,2,4,1,201.43,1,1,12,1072,993,298178.0,78.229253,4.512138,False,True,False
228.12,0,0,0,62,1,20000,1,0,3,5,222.62,0,1,22,1635,1605,45257.0,-73.596036,-95.381097,False,True,False
239.07,0,0,0,27,0,2000,1,1,6,3,191.21,0,0,15,2604,2578,2145934.0,-13.038292,110.565373,False,False,True
1064.41,1,0,0,37,0,1000,0,0,9,0,231.58,0,1,10,895,829,204809.0,43.643703,-135.105867,False,False,True
129.07,0,0,0,26,0,20000,0,5,9,4,151.26,0,0,16,926,844,678313.0,15.255145,-103.227083,True,False,False
230.64,0,0,1,82,0,20000,0,2,3,2,308.72,1,0,12,2119,2089,751773.0,64.515545,116.177834,False,False,True
286.97,0,0,1,85,1,10000,1,4,7,3,377.77,1,0,18,2970,2966,2386003.0,68.959387,-47.067692,False,False,True
806.05,1,0,0,43,1,20000,1,2,4,0,307.47,0,0,3,1100,1035,1978865.0,-57.889865,-77.865358,False,False,True
109.48,1,0,1,50,0,2000,1,4,8,0,349.2,1,1,12,3337,3263,1944631.0,68.527837,27.652532,False,True,False
208.0,0,0,1,42,0,5000,1,2,6,3,186.89,0,0,13,3511,3446,1145688.0,7.358867,18.030734,False,False,True
66.06,1,0,1,53,1,2000,1,3,3,5,316.55,1,0,19,2236,2164,797165.0,50.440784,120.563569,False,True,False
343.27,0,0,0,78,1,20000,1,3,4,2,396.61,1,1,0,268,257,1631530.0,-43.096063,65.654311,False,False,True
254.18,0,0,1,78,0,1000,1,0,1,0,258.87,0,0,21,2427,2378,737767.0,3.496633,-83.475554,True,False,False
203.95,1,0,0,66,1,20000,1,2,2,4,314.56,0,1,10,1420,1398,2497928.0,28.566794,117.452746,True,False,False
118.44,1,1,1,68,0,20000,0,3,5,3,243.69,1,1,0,3314,3278,1850481.0,-38.033439,-23.433124,False,False,True
213.94,0,0,1,19,0,20000,1,1,0,1,205.34,1,0,11,2698,2616,2582947.0,4.187119,-133.206352,True,False,False
161.7,1,0,0,42,1,1000,1,0,5,2,256.52,0,0,2,1822,1781,836755.0,-6.272101,-81.011114,False,True,False
149.64,1,0,0,29,1,2000,1,5,9,3,381.56,0,1,10,3204,3168,405162.0,-54.956159,170.669032,False,False,True
536.67,0,0,1,33,0,1000,1,5,5,1,409.75,0,0,16,3156,3090,709774.0,-47.809791,-87.362608,True,False,False
250.03,1,0,1,78,1,10000,0,0,4,1,182.81,0,1,10,2908,2861,378717.0,75.582079,-163.445437,False,True,False
232.92,0,0,1,47,1,1000,0,4,1,2,306.91,1,1,1,1954,1885,1844746.0,-19.339726,3.860222,False,False,True
694.36,0,0,1,28,1,1000,0,0,4,4,18.94,0,1,7,3395,3320,1958262.0,-70.546993,147.938832,False,True,False
607.1,1,0,1,47,1,10000,0,4,8,3,261.25,0,1,23,3287,3199,1331031.0,35.751776,-82.765618,False,False,True
